"","genes","R2losePvalue","R2gainPvalue","AshiftPvalue","phasePvalue","intshiftPvalue"
"6451","ENSG00000143952",0.603157430296583,0.396842569703417,0.862781125529613,0.952801735861373,0.690379629014028
"6452","ENSG00000143970",0.0924019800424295,0.907598019957571,0.361678079914899,0.995720787423467,0.659010824957238
"6453","ENSG00000143971",0.386368169427806,0.613631830572194,0.88826903433645,0.739427383334038,0.336498419471626
"6454","ENSG00000143977",0.169337145136627,0.830662854863373,0.358402185541339,0.0502505273464651,0.741881282071429
"6455","ENSG00000143995",0.500891502620111,0.499108497379889,0.743180760466845,0.934705743694508,0.815848801155629
"6456","ENSG00000144021",0.319302996053212,0.680697003946788,0.706952511619754,0.503291004587461,0.995660346567866
"6457","ENSG00000144026",0.888964104175859,0.111035895824141,0.370073314757844,0.585726287541326,0.230436806063427
"6458","ENSG00000144028",0.170026170890475,0.829973829109525,0.716477990462433,0.470096886691528,0.926262156167083
"6459","ENSG00000144029",0.0548863409710428,0.945113659028957,0.299085529854761,0.856591981916096,0.446482644408314
"6460","ENSG00000144034",0.773256130213779,0.226743869786221,0.457609805924413,0.104744002756103,0.758103607714671
"6461","ENSG00000144036",0.15915890505346,0.84084109494654,0.628397531595457,0.80307764836719,0.95901505581713
"6462","ENSG00000144040",0.386241243631045,0.613758756368955,0.817238940834446,0.604910215109005,0.360293984321642
"6463","ENSG00000144043",0.313688040567902,0.686311959432098,0.612991157502826,0.785767387323135,0.495536442813884
"6464","ENSG00000144048",0.298360239587552,0.701639760412448,0.771031906727672,0.5192715668083,0.509721911623381
"6465","ENSG00000144057",0.648083118264622,0.351916881735378,0.597608959752434,0.639446119999275,0.967803156221479
"6466","ENSG00000144061",0.685967446555173,0.314032553444827,0.583864709188823,0.98713818592816,0.659512484058724
"6467","ENSG00000144115",0.779445273827296,0.220554726172704,0.0489389607799288,0.488549479906438,0.301382282367589
"6468","ENSG00000144118",0.916639971955443,0.083360028044557,0.642558824062713,0.185934204084593,0.614242283213761
"6469","ENSG00000144120",0.87619899547298,0.12380100452702,0.262222652023862,0.26609086678231,0.466325377302041
"6470","ENSG00000144134",0.385582438304997,0.614417561695003,0.71144326719089,0.72590676393615,0.0561374666819784
"6471","ENSG00000144136",0.231270889870717,0.768729110129283,0.623447425521756,0.141697541870403,0.708082755619489
"6472","ENSG00000144161",0.633353681754719,0.366646318245281,0.673286955050136,0.707556920175762,0.910462916513046
"6473","ENSG00000144182",0.0638376316855141,0.936162368314486,0.222488833551928,0.943264168847574,0.724885313476498
"6474","ENSG00000144199",0.792174118016815,0.207825881983185,0.96060465031943,0.470163371632689,0.641791225196584
"6475","ENSG00000144218",0.214546905125989,0.785453094874011,0.210986938731105,0.685066877806722,0.114269481598781
"6476","ENSG00000144224",0.434285679748083,0.565714320251917,0.754307921982944,0.51928969906498,0.555548168339871
"6477","ENSG00000144227",0.589878574321098,0.410121425678902,0.335283558274051,0.286707242627727,0.0327528996500475
"6478","ENSG00000144228",0.445497458462022,0.554502541537978,0.940822358281304,0.212371034324362,0.830004049537325
"6479","ENSG00000144229",0.179424723936392,0.820575276063608,0.038905778750204,0.859432702129331,0.30627799167125
"6480","ENSG00000144230",0.492230328012523,0.507769671987477,0.119666850003929,0.0552852506180077,0.347214583169639
"6481","ENSG00000144231",0.216940363007779,0.783059636992221,0.596750699602904,0.677336492375386,0.56272249789968
"6482","ENSG00000144233",0.340191355748832,0.659808644251168,0.877063299708071,0.978609981202894,0.765193320076639
"6483","ENSG00000144278",0.741893370242549,0.258106629757451,0.57797172576775,0.805555723446821,0.33924847840146
"6484","ENSG00000144283",0.276069652041994,0.723930347958006,0.576768952741295,0.107270430520214,0.941257532441629
"6485","ENSG00000144285",0.251361430272407,0.748638569727593,0.528778913394298,0.800236928153955,0.645877027035195
"6486","ENSG00000144290",0.344682111319968,0.655317888680032,0.549298583870753,0.0484614780206829,0.86656472309022
"6487","ENSG00000144306",0.454098192214009,0.545901807785991,0.851938036034838,0.172202041692102,0.31508422433228
"6488","ENSG00000144320",0.15999903294631,0.84000096705369,0.510151041698146,0.3038482692761,0.789194383835698
"6489","ENSG00000144331",0.361442360578056,0.638557639421944,0.754362318752984,0.661748795715952,0.517960000241763
"6490","ENSG00000144339",0.179841765840037,0.820158234159963,0.601634320735444,0.290647986412896,0.0621090232153326
"6491","ENSG00000144357",0.587986775540795,0.412013224459205,0.762322379435603,0.161806214528773,0.762280070836683
"6492","ENSG00000144362",0.110594677578256,0.889405322421744,0.239049627986534,0.414696798447879,0.657928933641985
"6493","ENSG00000144366",0.197974022520263,0.802025977479737,0.385975303866402,0.430713625182078,0.208490731394794
"6494","ENSG00000144369",0.0854210612205426,0.914578938779457,0.253918078464319,0.116197544892445,0.883802455107555
"6495","ENSG00000144381",0.203310950069809,0.796689049930191,0.668765979051199,0.0923354951012687,0.634979540770379
"6496","ENSG00000144395",0.447099141135442,0.552900858864558,0.709460807127186,0.457507056469891,0.0454092148128449
"6497","ENSG00000144401",0.731636557047102,0.268363442952898,0.640546143571208,0.00711388870420848,0.276843294993684
"6498","ENSG00000144406",0.0686426797057739,0.931357320294226,0.494508948268672,0.559361986328278,0.865603713486168
"6499","ENSG00000144410",0.469577095333362,0.530422904666638,0.810983312279769,0.204942853171029,0.321484910940399
"6500","ENSG00000144426",0.587068074535663,0.412931925464337,0.968981752905694,0.253797196753117,0.929767725791926
"6501","ENSG00000144445",0.369396377175115,0.630603622824885,0.988395355724656,0.136795788481182,0.606650911750307
"6502","ENSG00000144451",0.093326725133121,0.906673274866879,0.456334503871237,0.370115623356764,0.369348024490635
"6503","ENSG00000144455",0.603308532435585,0.396691467564415,0.967120174553191,0.909260143486591,0.552387111591952
"6504","ENSG00000144460",0.152909320584342,0.847090679415658,0.301074034004025,0.810886606910807,0.835764063076077
"6505","ENSG00000144468",0.401236619905591,0.598763380094409,0.67198747665472,0.0614018652048038,0.973569213845791
"6506","ENSG00000144476",0.837420142519538,0.162579857480462,0.378553166798629,0.793872506059196,0.883004635813625
"6507","ENSG00000144485",0.503031108908378,0.496968891091622,0.367220506373488,0.590108249572381,0.599815050981862
"6508","ENSG00000144504",0.589286253936211,0.410713746063789,0.776949066490985,0.419755698061662,0.157418208412158
"6509","ENSG00000144524",0.0681168442620474,0.931883155737953,0.454702600770016,0.312243504119044,0.893503212431475
"6510","ENSG00000144535",0.0934294745876423,0.906570525412358,0.522795268689824,0.452514641797269,0.613722491855595
"6511","ENSG00000144554",0.71059105112692,0.28940894887308,0.512465926467655,0.584970776846317,0.531069621821566
"6512","ENSG00000144559",0.100573583719651,0.899426416280349,0.0769593414364373,0.872095061377689,0.845549437597839
"6513","ENSG00000144560",0.153779668904993,0.846220331095007,0.358208774803416,0.547485358202731,0.264235332515367
"6514","ENSG00000144566",0.439060507340542,0.560939492659458,0.896960429371838,0.369879904019921,0.422348610766934
"6515","ENSG00000144567",0.0389239110068842,0.961076088993116,0.134535300481714,0.138880997999408,0.759971230152734
"6516","ENSG00000144579",0.519247390466059,0.480752609533941,0.516708874530828,0.582716332932409,0.478758061299116
"6517","ENSG00000144580",0.404282839027869,0.595717160972131,0.854204568119866,0.446585393862835,0.843929622667739
"6518","ENSG00000144583",0.0298517385812114,0.970148261418789,0.0420245268992028,0.60044967996567,0.799324271234384
"6519","ENSG00000144589",0.499700817764776,0.500299182235224,0.783978337997353,0.816507606481677,0.845827465533602
"6520","ENSG00000144591",0.196287722649002,0.803712277350998,0.368671086907906,0.865688330684009,0.999105475337109
"6521","ENSG00000144596",0.521247982786444,0.478752017213556,0.638194994288339,0.41724135846867,0.442807840387789
"6522","ENSG00000144597",0.256021420239225,0.743978579760775,0.827114976639609,0.563465920423569,0.640050528555282
"6523","ENSG00000144619",0.0735927857794755,0.926407214220525,0.219490967114131,0.0162525460710422,0.349873980816072
"6524","ENSG00000144635",0.594804504052559,0.405195495947441,0.873207173120743,0.111537554925628,0.261527582184453
"6525","ENSG00000144642",0.10770560468054,0.89229439531946,0.393258426966292,0.359085167209627,0.699191905760618
"6526","ENSG00000144645",0.165221122870215,0.834778877129785,0.84805773310527,0.775323207475325,0.0980290236988595
"6527","ENSG00000144647",0.383702727695813,0.616297272304187,0.793026334080785,0.98154740678509,0.735855328768034
"6528","ENSG00000144649",0.717396691467564,0.282603308532436,0.971357078530804,0.685012481036682,0.0476817909834332
"6529","ENSG00000144655",0.570676514496739,0.429323485503261,0.732512949453312,0.922393941408635,0.0831605732210745
"6530","ENSG00000144659",0.202676321086001,0.797323678913999,0.405842213102369,0.305147747671516,0.824044581175091
"6531","ENSG00000144668",0.873207173120743,0.126792826879257,0.233640171410266,0.839765247716847,0.920888964104176
"6532","ENSG00000144674",0.363980876513288,0.636019123486712,0.494521036439792,0.968135580927284,0.27975654423364
"6533","ENSG00000144677",0.228823035218887,0.771176964781113,0.581295972825791,0.0750554544850137,0.660503714090577
"6534","ENSG00000144681",0.467135284767091,0.532864715232909,0.801663332346133,0.542009416685303,0.0198669092359671
"6535","ENSG00000144711",0.0584825718792875,0.941517428120712,0.0338589673075412,0.272908595294075,0.596019365250134
"6536","ENSG00000144712",0.338523188134251,0.661476811865749,0.472200228466434,0.351113018355888,0.749521006219364
"6537","ENSG00000144713",0.109754549685405,0.890245450314595,0.358988461840666,6.04408556007519e-05,0.730566753902968
"6538","ENSG00000144724",0.426416280348865,0.573583719651135,0.919794984617802,0.0651068896531299,0.48877311107216
"6539","ENSG00000144730",0.461308786287179,0.538691213712821,0.938694840164157,0.137563387347311,0.499803567219298
"6540","ENSG00000144736",0.049519192993696,0.950480807006304,0.63259817105971,0.0218795897274722,0.915207523677705
"6541","ENSG00000144744",0.139455186127615,0.860544813872385,0.30624777124345,0.0415470441399568,0.245486579108014
"6542","ENSG00000144746",0.220578902514944,0.779421097485056,0.2475778327118,0.802805664516987,0.891550972795571
"6543","ENSG00000144747",0.518939142102496,0.481060857897504,0.777559519132553,0.412623677100773,0.778599101848886
"6544","ENSG00000144749",0.600618914361352,0.399381085638648,0.764764190001874,0.597439725356752,0.458510374672864
"6545","ENSG00000144791",0.584003723156705,0.415996276843295,0.92121534472442,0.199611969707043,0.120065759650894
"6546","ENSG00000144802",0.723519350139921,0.276480649860079,0.364482535614774,0.852373210195164,0.490797879734786
"6547","ENSG00000144810",0.120833358517023,0.879166641482977,0.00598364470447443,0.847229693383539,0.00250829550743126
"6548","ENSG00000144815",0.228248847090679,0.771751152909321,0.675305679627201,0.697644619857239,0.872856616158258
"6549","ENSG00000144821",0.0248714120797094,0.975128587920291,0.128569788033919,0.00939855304591697,0.670941849852827
"6550","ENSG00000144824",0.712754833757427,0.287245166242573,0.457797172576775,0.614901088539809,0.0495494134214964
"6551","ENSG00000144827",0.183353379550441,0.816646620449559,0.329837837184423,0.235048443345764,0.998978549540347
"6552","ENSG00000144834",0.183468217176082,0.816531782823918,0.0877903427600921,0.278759270116228,0.190195284404446
"6553","ENSG00000144840",0.0787121262488592,0.921287873751141,0.72990794857692,0.631751999081299,0.992100380172982
"6554","ENSG00000144843",0.428803694145094,0.571196305854906,0.977201709267396,0.895552157436341,0.996397725006195
"6555","ENSG00000144847",0.212763899885767,0.787236100114233,0.476267898048365,0.117956373790427,0.583103154408254
"6556","ENSG00000144848",0.32879221038253,0.67120778961747,0.757873932463388,0.671340759499792,0.427189923300554
"6557","ENSG00000144857",0.956271040972856,0.043728959027144,0.258420922206575,0.637548277133411,0.126708209681416
"6558","ENSG00000144867",0.0183135792470278,0.981686420752972,0.132220415712205,0.351185547382609,0.547618328085052
"6559","ENSG00000144868",0.440136354570235,0.559863645429765,0.768142833829956,0.747731956893582,0.082882545285311
"6560","ENSG00000144893",0.333778580969592,0.666221419030408,0.849097315821603,0.469558963076681,0.774875945143879
"6561","ENSG00000144895",0.0849012698623762,0.915098730137624,0.178276347679978,0.535904890269627,0.672646281980768
"6562","ENSG00000144908",0.910523357368647,0.0894766426313531,0.15112027125856,0.237629267879916,0.0625441973756581
"6563","ENSG00000144909",0.304319707949786,0.695680292050214,0.623658968516358,0.487896718665949,0.772567104459931
"6564","ENSG00000144935",0.454491057775414,0.545508942224586,0.979002846764299,0.401508603755795,0.683090461828578
"6565","ENSG00000144959",0.602456316371615,0.397543683628385,0.802594121522384,0.206085185341884,0.358208774803416
"6566","ENSG00000145012",0.309856090322815,0.690143909677185,0.821814313603423,0.79745060471076,0.847084635330098
"6567","ENSG00000145014",0.395754634302603,0.604245365697397,0.403297653081577,0.890819638442802,0.589062622770488
"6568","ENSG00000145016",0.0073556521266115,0.992644347873389,0.100428525666209,0.986382675233151,0.708783869544457
"6569","ENSG00000145022",0.557826788596019,0.442173211403981,0.926642933557367,0.565611570797396,0.506935588180186
"6570","ENSG00000145041",0.664257091223383,0.335742908776617,0.799233609950982,0.421568923729684,0.409861529999819
"6571","ENSG00000145050",0.00519186949610459,0.994808130503895,0.142205245057449,0.0951641271433838,0.134644094021795
"6572","ENSG00000145063",0.0980048473566192,0.901995152643381,0.123329565853334,0.555953122072396,0.752258976978078
"6573","ENSG00000145087",0.408616448374443,0.591383551625557,0.986968951532478,0.509256517035255,0.555276184489668
"6574","ENSG00000145088",0.784208013248636,0.215791986751364,0.8424367335344,0.586681253059818,0.625859015660226
"6575","ENSG00000145147",0.58200917492188,0.41799082507812,0.897601102441206,0.328211978168763,0.224846026920357
"6576","ENSG00000145191",0.00178300524022218,0.998216994759778,0.19697070431729,0.873914331131271,0.580069023457096
"6577","ENSG00000145194",0.326066327794936,0.673933672205064,0.216892010323298,0.492538576376087,0.765713111434805
"6578","ENSG00000145198",0.257611014741525,0.742388985258475,0.0862491009422729,0.769170328375169,0.22987470610634
"6579","ENSG00000145214",0.596768831859584,0.403231168140416,0.673347395905736,0.996875207765441,0.911466234716019
"6580","ENSG00000145216",0.39953823186321,0.60046176813679,0.560244422820049,0.219732730536534,0.340572133139117
"6581","ENSG00000145220",0.643930831484851,0.356069168515149,0.807792035104049,0.183776465539646,0.303147155351131
"6582","ENSG00000145241",0.345498062870578,0.654501937129422,0.97994572411167,0.875068751473246,0.695897879130377
"6583","ENSG00000145242",0.88423158518232,0.11576841481768,0.103523097472968,0.843826873213217,0.262542988558546
"6584","ENSG00000145246",0.650984279333458,0.349015720666542,0.794718678037606,0.461574726051822,0.447667285178089
"6585","ENSG00000145247",0.33518080881953,0.66481919118047,0.633867429027325,0.810481653178282,0.407129603326665
"6586","ENSG00000145248",0.917897141751939,0.0821028582480614,0.0180415953968245,0.997358734610247,0.194764613087863
"6587","ENSG00000145284",0.0653123885621725,0.934687611437828,0.560196070135569,0.490078633553137,0.442257828601822
"6588","ENSG00000145293",0.287480885579416,0.712519114420584,0.402076747798442,0.798526451940454,0.675039739862557
"6589","ENSG00000145331",0.033599071628458,0.966400928371542,0.110884793685139,0.34646511656019,0.36898537935703
"6590","ENSG00000145332",0.77896174698249,0.22103825301751,0.653420045814169,0.0611298813546004,0.837976198391064
"6591","ENSG00000145335",0.10205438468187,0.89794561531813,0.112903518262205,0.891986146955896,0.678315634236118
"6592","ENSG00000145337",0.157146224561955,0.842853775438045,0.238844129077491,0.160651794186799,0.941269620612749
"6593","ENSG00000145348",0.500202476866263,0.499797523133737,0.991375089905773,0.189439773709437,0.982913370121667
"6594","ENSG00000145349",0.34809701966141,0.65190298033859,0.72912826153967,0.697916603707442,0.371572247976742
"6595","ENSG00000145354",0.108461115375549,0.891538884624451,0.159007802914458,0.0716465902291313,0.510332364264949
"6596","ENSG00000145358",0.255846141757983,0.744153858242017,0.584106472611226,0.492447915092686,0.0488120349831672
"6597","ENSG00000145362",0.328290551281044,0.671709448718956,0.92685447655197,0.869133459453252,0.789587249397102
"6598","ENSG00000145365",0.43731376661368,0.56268623338632,0.595342427667406,0.633093786075636,0.128902212739724
"6599","ENSG00000145375",0.490568204483503,0.509431795516497,0.85691231845078,0.564940677300228,0.712609775703985
"6600","ENSG00000145386",0.100742818115333,0.899257181884667,0.169663525756871,0.193682721772609,0.539579694290152
"6601","ENSG00000145388",0.968389432520807,0.0316105674791932,0.492163843071363,0.398462384633517,0.310381925766541
"6602","ENSG00000145390",0.112317241962877,0.887682758037123,0.655813503695958,0.655245359653311,0.791859825567691
"6603","ENSG00000145391",0.770379145487184,0.229620854512816,0.70738768578008,0.380747169856936,0.538981329819705
"6604","ENSG00000145414",0.458721917667467,0.541278082332533,0.775383648330926,0.984998579639893,0.473771690712054
"6605","ENSG00000145416",0.39064133791878,0.60935866208122,0.921946679077189,0.851514950045633,0.345292563961535
"6606","ENSG00000145423",0.984829345244211,0.0151706547557887,0.00463581362457766,0.8119322337127,0.0358656037134861
"6607","ENSG00000145425",0.143154166490381,0.856845833509619,0.324936083795202,0.244205232969278,0.191639820853304
"6608","ENSG00000145428",0.204543943524065,0.795456056475935,0.138911218427208,0.816543870995038,0.770590688481786
"6609","ENSG00000145431",0.46220935503563,0.53779064496437,0.912590434630193,0.317465594042949,0.689394443067736
"6610","ENSG00000145439",0.138306809871201,0.861693190128799,0.59086980435295,0.14550531577325,0.961269499731038
"6611","ENSG00000145451",0.59482263630924,0.40517736369076,0.31594852856737,0.665060954602873,0.437706632175085
"6612","ENSG00000145476",0.147270188756792,0.852729811243208,0.40111573819439,0.103311554478365,0.93733492091314
"6613","ENSG00000145494",0.192649183141837,0.807350816858163,0.19452889375102,0.473058488615965,0.947150515862703
"6614","ENSG00000145495",0.516279744456063,0.483720255543937,0.998809315144665,0.822146738309227,0.374479453131139
"6615","ENSG00000145526",0.51205492864957,0.48794507135043,0.822243443678189,0.16960308490127,0.726632054203359
"6616","ENSG00000145545",0.348640987361817,0.651359012638183,0.747701736465781,0.0328375168478885,0.781711805912324
"6617","ENSG00000145555",0.468567733044829,0.531432266955171,0.706251397694786,0.390381442239696,0.291173821856622
"6618","ENSG00000145569",0.00895733480003143,0.991042665199969,0.0152613160391899,0.86090141492043,0.148503182211047
"6619","ENSG00000145592",0.234051169228352,0.765948830771648,0.547515578630531,0.501175574641435,0.570912233833582
"6620","ENSG00000145604",0.659137750754,0.340862249246,0.763108110558413,0.877988044798762,0.67366168835486
"6621","ENSG00000145623",0.94535542245136,0.0546445775486398,0.0200059232038489,0.992215217798623,0.0412811043753135
"6622","ENSG00000145632",0.232751690832935,0.767248309167065,0.285184133066588,0.231947827453445,0.974173622401799
"6623","ENSG00000145675",0.341877655620093,0.658122344379907,0.940405316377659,0.458788402608627,0.499362348973412
"6624","ENSG00000145681",0.61739125179056,0.38260874820944,0.764866939456395,0.1462850028105,0.196892131205009
"6625","ENSG00000145685",0.4067911345353,0.5932088654647,0.98235127016458,0.0833721162156772,0.811315736985573
"6626","ENSG00000145687",0.00885458534551015,0.99114541465449,0.26765024085681,0.65437501133266,0.823706112383727
"6627","ENSG00000145700",0.337785809695922,0.662214190304078,0.537119751467202,0.316008969422971,0.905017195423418
"6628","ENSG00000145703",0.0646173187227638,0.935382681277236,0.0068479489395652,0.86977413252262,0.0126019183927568
"6629","ENSG00000145708",0.555729490906673,0.444270509093327,0.915110818308744,0.593656127796145,0.0740158717686807
"6630","ENSG00000145715",0.23475832723888,0.76524167276112,0.66319333216481,0.259381931810627,0.669551710174009
"6631","ENSG00000145721",0.849157756677204,0.150842243322796,0.140609606469589,0.926745683011889,0.730778296897571
"6632","ENSG00000145723",0.542650089754671,0.457349910245329,0.95178632948728,0.237085300179509,0.338486923620891
"6633","ENSG00000145725",0.061172189953521,0.938827810046479,0.542982514460475,0.591510477422318,0.421290895793921
"6634","ENSG00000145730",0.183975920363129,0.816024079636871,0.195381109814991,0.181769829133701,0.825785277816393
"6635","ENSG00000145740",0.0969833968969665,0.903016603103034,0.517095696006673,0.563206024744486,0.790372980519912
"6636","ENSG00000145741",0.246634955364428,0.753365044635572,0.462420898030233,0.741343358456582,0.406809266791981
"6637","ENSG00000145743",0.0388695142368435,0.961130485763156,0.308526391499598,0.440196795425836,0.182259400064067
"6638","ENSG00000145780",0.959311216009574,0.0406887839904262,0.264622153991212,0.428495445781531,0.949936839305897
"6639","ENSG00000145781",0.485660407008722,0.514339592991278,0.998525243123342,0.0337743501097002,0.931435893406507
"6640","ENSG00000145782",0.243981601803555,0.756018398196445,0.783156342361182,0.0875183589098887,0.925591262669914
"6641","ENSG00000145794",0.884388731406882,0.115611268593118,0.383545581471251,0.156402802038066,0.878719379151531
"6642","ENSG00000145808",0.6012777196874,0.3987222803126,0.825374279998308,0.248496533716931,0.66642087385389
"6643","ENSG00000145817",0.123480667992336,0.876519332007664,0.18091156898417,0.0984339774313845,0.770234087433742
"6644","ENSG00000145819",0.0489147844376885,0.951085215562312,0.699125420819457,0.560685641065935,0.160440251192196
"6645","ENSG00000145824",0.051126919752676,0.948873080247324,0.243806323322313,0.163933732645919,0.191893672446827
"6646","ENSG00000145832",0.220760225081746,0.779239774918254,0.544566064877214,0.0406585635626258,0.293863439930856
"6647","ENSG00000145833",0.593589642854984,0.406410357145016,0.942774597917208,0.395736502045923,0.279043342137551
"6648","ENSG00000145860",0.587122471305704,0.412877528694296,0.825059987549184,0.104272564082417,0.198632827846311
"6649","ENSG00000145864",0.395657928933642,0.604342071066358,0.680993164139231,0.527340421031,0.766770826407819
"6650","ENSG00000145868",0.521937008540293,0.478062991459707,0.803192485992832,0.657052541235774,0.446252969157031
"6651","ENSG00000145882",0.875219853612248,0.124780146387752,0.430211966080592,0.0726257320898634,0.449927773177557
"6652","ENSG00000145901",0.0893134523212311,0.910686547678769,0.277925186308937,0.237351239944153,0.670500631606941
"6653","ENSG00000145907",0.0846957709533336,0.915304229046666,0.67525732694272,0.956815008673263,0.79583078978066
"6654","ENSG00000145908",0.297369009555699,0.702630990444301,0.663755432121897,0.489613238965011,0.152885144242102
"6655","ENSG00000145911",0.715166423895897,0.284833576104103,0.691002169826716,0.765658714664765,0.449516775359472
"6656","ENSG00000145912",0.0353579005264399,0.96464209947356,0.0832210140766753,0.1125710935564,0.86736858646971
"6657","ENSG00000145916",0.748523732101952,0.251476267898048,0.770989598128751,0.683495415561103,0.265093592664898
"6658","ENSG00000145919",0.106581404766366,0.893418595233634,0.239200730125536,0.901723168793177,0.9935509607074
"6659","ENSG00000145920",0.861826160011121,0.138173839988879,0.0809907465050075,0.718436274183897,0.238233676435924
"6660","ENSG00000145934",0.248000918701005,0.751999081298995,0.534339472109567,0.965180023088407,0.669835782195333
"6661","ENSG00000145945",0.00770016500353579,0.992299834996464,0.0928673746305553,0.883034856241425,0.674991387178077
"6662","ENSG00000145949",0.160651794186799,0.839348205813201,0.600661222960272,0.611576841481768,0.48309771473125
"6663","ENSG00000145979",0.671649007863355,0.328350992136645,0.776664994469662,0.401853116632719,0.634888879486978
"6664","ENSG00000145982",0.86895818097201,0.13104181902799,0.626288145734991,0.792736217973902,0.841826280892832
"6665","ENSG00000145990",0.319877184181419,0.680122815818581,0.682848698406175,0.777063904116627,0.349311880858985
"6666","ENSG00000145996",0.623405116922835,0.376594883077165,0.670210515500057,0.326283914875099,0.722552296450309
"6667","ENSG00000146001",0.382759850348442,0.617240149651558,0.571752361726433,0.448029930311693,0.624003481393283
"6668","ENSG00000146005",0.47348157460517,0.52651842539483,0.613105995128467,0.683767399411306,0.567080283588494
"6669","ENSG00000146006",0.183540746202803,0.816459253797197,0.503605297036585,0.792560939492659,0.615710996004859
"6670","ENSG00000146007",0.206351125106527,0.793648874893473,0.0926256112081523,0.273845428555887,0.295670621513318
"6671","ENSG00000146021",0.0819275797668192,0.918072420233181,0.582946008183692,0.764963644825356,0.685834476672852
"6672","ENSG00000146038",0.244960743664287,0.755039256335713,0.0614683501459646,0.891430091084369,0.131767109295199
"6673","ENSG00000146063",0.652277713643314,0.347722286356686,0.963312400650344,0.666275815800448,0.645163824939106
"6674","ENSG00000146066",0.181878622673783,0.818121377326217,0.180790687272969,0.40192564565944,0.610488906080954
"6675","ENSG00000146067",0.136523804630978,0.863476195369022,0.326132812736097,0.802551812923464,0.342040845930215
"6676","ENSG00000146070",0.560159805622208,0.439840194377792,0.687188351838309,0.295676665598878,0.207928631437707
"6677","ENSG00000146072",0.420202960393107,0.579797039606893,0.772579192631051,0.966165209034699,0.897480220730005
"6678","ENSG00000146083",0.0833962925579174,0.916603707442083,0.0546324893775196,0.970927948456038,0.598231500565122
"6679","ENSG00000146085",0.508676284821488,0.491323715178512,0.978984714507619,0.177357646674846,0.665496128763199
"6680","ENSG00000146090",0.420196916307547,0.579803083692453,0.444058966098724,0.727224374588247,0.949404959776611
"6681","ENSG00000146109",0.543804510096645,0.456195489903355,0.695976452242658,0.952420958471088,0.871732416244084
"6682","ENSG00000146122",0.920103232981366,0.0798967670186339,0.13105390719911,0.239871623622704,0.168436576388175
"6683","ENSG00000146143",0.851158348997588,0.148841651002412,0.452085511722504,0.421363424820642,0.625877147916906
"6684","ENSG00000146147",0.985403533372418,0.0145964666275816,0.517911647557283,0.925675879867755,0.0195949253857638
"6685","ENSG00000146151",0.379326809750319,0.620673190249681,0.73471299659718,0.124091120633904,0.5048443345764
"6686","ENSG00000146192",0.256498902998471,0.743501097001529,0.092365715529069,0.69694955001783,0.210962762388864
"6687","ENSG00000146215",0.47189802418843,0.52810197581157,0.890136656774513,0.761421810687152,0.479471263395205
"6688","ENSG00000146216",0.142525581592133,0.857474418407867,0.130117073937299,0.698424306894488,0.883766190594194
"6689","ENSG00000146223",0.132208327541085,0.867791672458915,0.485025778024914,0.154807163450206,0.930281473064533
"6690","ENSG00000146232",0.261769345606856,0.738230654393144,0.168581634441617,0.770729702449668,0.304102120869623
"6691","ENSG00000146233",0.426948159878151,0.573051840121849,0.930710603139298,0.842968613063687,0.852941354237811
"6692","ENSG00000146243",0.131519301787236,0.868480698212764,0.663441139672773,0.332467014403056,0.742183486349433
"6693","ENSG00000146247",0.706698660026231,0.293301339973769,0.858967307541206,0.66317519990813,0.782521713377375
"6694","ENSG00000146250",0.721113804087011,0.278886195912989,0.131108303969151,0.314618829744154,0.113592544016053
"6695","ENSG00000146263",0.0273192667315399,0.97268073326846,0.514146182253356,0.991103106055569,0.24676188116119
"6696","ENSG00000146267",0.089144217925549,0.910855782074451,0.310968202065868,0.570924322004702,0.633021257048915
"6697","ENSG00000146278",0.0117980550132668,0.988201944986733,0.450229977455561,0.195477815183952,0.788330079600607
"6698","ENSG00000146281",0.338474835449771,0.661525164550229,0.713885077757161,0.323425062405183,0.852016609147119
"6699","ENSG00000146282",0.0265335356087301,0.97346646439127,0.317241962877227,0.144230013720074,0.999758236577597
"6700","ENSG00000146350",0.729859595892439,0.270140404107561,0.620092958035914,0.498244193144798,0.473638720829732
"6701","ENSG00000146352",0.381490592380826,0.618509407619174,0.84483623550175,0.884582142144804,0.231887386597845
"6702","ENSG00000146360",0.134565520909514,0.865434479090486,0.0256027464324785,0.174734513541774,0.0452158040749225
"6703","ENSG00000146373",0.66314497948033,0.33685502051967,0.683434974705502,0.817716423593692,0.360167058524881
"6704","ENSG00000146376",0.258348393179854,0.741651606820146,0.191107941324017,0.854041377809744,0.0794495046871884
"6705","ENSG00000146386",0.401043209167669,0.598956790832331,0.580685520184224,0.0570259472593094,0.741452151996664
"6706","ENSG00000146409",0.198221830028226,0.801778169971774,0.704655759106926,0.350877299019045,0.470761736103136
"6707","ENSG00000146411",0.777934252437278,0.222065747562722,0.426797057739149,0.767465896247227,0.116022266411203
"6708","ENSG00000146414",0.588554919583442,0.411445080416558,0.896144477821228,0.867568041293193,0.358353832856858
"6709","ENSG00000146416",0.301599869447752,0.698400130552248,0.59323304180694,0.966594339109464,0.540039044792718
"6710","ENSG00000146425",0.317223830620546,0.682776169379454,0.59971230152734,0.326156989078337,0.906135351252032
"6711","ENSG00000146426",0.0797577530507522,0.920242246949248,0.331904914445969,0.600201872457707,0.22106242935975
